Year,Location,Gender,Age Group,Measure Type,Population
2015,Chichester,Female,Aged 45-49,Value,4212.0
2015,Chichester,Female,Age 45,Value,748.0
2015,Chichester,Female,Age 46,Value,782.0
2015,Chichester,Female,Age 47,Value,844.0
2015,Chichester,Female,Age 48,Value,913.0
2015,Chichester,Female,Age 49,Value,925.0
2015,Chichester,Female,Aged 50-54,Value,4461.0
2015,Chichester,Female,Age 50,Value,895.0
2015,Chichester,Female,Age 51,Value,952.0
2015,Chichester,Female,Age 52,Value,880.0
2015,Chichester,Female,Age 53,Value,934.0
2015,Chichester,Female,Age 54,Value,800.0
2015,Chichester,Female,Aged 55-59,Value,4284.0
2015,Chichester,Female,Age 55,Value,888.0
2015,Chichester,Female,Age 56,Value,846.0
2015,Chichester,Female,Age 57,Value,902.0
2015,Chichester,Female,Age 58,Value,830.0
2015,Chichester,Female,Age 59,Value,818.0
2015,Chichester,Female,Aged 60-64,Value,3829.0
2015,Chichester,Female,Age 60,Value,736.0
2015,Chichester,Female,Age 61,Value,787.0
2015,Chichester,Female,Age 62,Value,796.0
2015,Chichester,Female,Age 63,Value,715.0
2015,Chichester,Female,Age 64,Value,795.0
2015,Chichester,Female,Aged 65-69,Value,4690.0
2015,Chichester,Female,Age 65,Value,872.0
2015,Chichester,Female,Age 66,Value,914.0
2015,Chichester,Female,Age 67,Value,993.0
2015,Chichester,Female,Age 68,Value,1093.0
2015,Chichester,Female,Age 69,Value,818.0
2015,Chichester,Female,Aged 70-74,Value,3831.0
2015,Chichester,Female,Age 70,Value,872.0
2015,Chichester,Female,Age 71,Value,828.0
2015,Chichester,Female,Age 72,Value,749.0
2015,Chichester,Female,Age 73,Value,733.0
2015,Chichester,Female,Age 74,Value,649.0
2015,Chichester,Female,Aged 75-79,Value,3069.0
2015,Chichester,Female,Age 75,Value,674.0
2015,Chichester,Female,Age 76,Value,632.0
2015,Chichester,Female,Age 77,Value,616.0
2015,Chichester,Female,Age 78,Value,598.0
2015,Chichester,Female,Age 79,Value,549.0
2015,Chichester,Female,Aged 80-84,Value,2599.0
2015,Chichester,Female,Age 80,Value,592.0
2015,Chichester,Female,Age 81,Value,520.0
2015,Chichester,Female,Age 82,Value,513.0
2015,Chichester,Female,Age 83,Value,507.0
2015,Chichester,Female,Age 84,Value,467.0
2015,Chichester,Female,Aged 85+,Value,3079.0
2015,Chichester,Female,Age 85,Value,414.0
2015,Chichester,Female,Age 86,Value,412.0
2015,Chichester,Female,Age 87,Value,365.0
2015,Chichester,Female,Age 88,Value,316.0
2015,Chichester,Female,Age 89,Value,280.0
2015,Chichester,Female,Aged 90+,Value,1292.0
2016,Chichester,Total,All Ages,Value,119711.0
2016,Chichester,Total,Aged 0 to 15,Value,19152.0
2016,Chichester,Total,Aged 16+,Value,100559.0
2016,Chichester,Total,Aged 16 to 64,Value,69112.0
2016,Chichester,Total,Aged 16 to 24,Value,12495.0
2016,Chichester,Total,Aged 16 to 17,Value,2290.0
2016,Chichester,Total,Aged 18 to 24,Value,10205.0
2016,Chichester,Total,Aged 18 to 21,Value,6072.0
2016,Chichester,Total,Aged 25 to 49,Value,31953.0
2016,Chichester,Total,Aged 50 to 64,Value,24664.0
2016,Chichester,Total,Aged 65+,Value,31447.0
2016,Chichester,Total,All Ages,Value,119711.0
2016,Chichester,Total,Age 0 - 4,Value,5679.0
2016,Chichester,Total,Age 0,Value,1003.0
2016,Chichester,Total,Age 1,Value,1145.0
2016,Chichester,Total,Age 2,Value,1099.0
2016,Chichester,Total,Age 3,Value,1167.0
2016,Chichester,Total,Age 4,Value,1265.0
2016,Chichester,Total,Aged 5-9,Value,6241.0
2016,Chichester,Total,Age 5,Value,1243.0
2016,Chichester,Total,Age 6,Value,1161.0
2016,Chichester,Total,Age 7,Value,1279.0
2016,Chichester,Total,Age 8,Value,1283.0
2016,Chichester,Total,Age 9,Value,1275.0
2016,Chichester,Total,Aged 10-14,Value,6077.0
2016,Chichester,Total,Age 10,Value,1300.0
2016,Chichester,Total,Age 11,Value,1198.0
2016,Chichester,Total,Age 12,Value,1224.0
2016,Chichester,Total,Age 13,Value,1226.0
2016,Chichester,Total,Age 14,Value,1129.0
2016,Chichester,Total,Aged 15-19,Value,6403.0
2016,Chichester,Total,Age 15,Value,1155.0
2016,Chichester,Total,Age 16,Value,1133.0
2016,Chichester,Total,Age 17,Value,1157.0
2016,Chichester,Total,Age 18,Value,1372.0
2016,Chichester,Total,Age 19,Value,1586.0
2016,Chichester,Total,Aged 20-24,Value,7247.0
2016,Chichester,Total,Age 20,Value,1582.0
2016,Chichester,Total,Age 21,Value,1532.0
2016,Chichester,Total,Age 22,Value,1473.0
2016,Chichester,Total,Age 23,Value,1326.0
2016,Chichester,Total,Age 24,Value,1334.0
2016,Chichester,Total,Aged 25-29,Value,5843.0
2016,Chichester,Total,Age 25,Value,1246.0
2016,Chichester,Total,Age 26,Value,1207.0
2016,Chichester,Total,Age 27,Value,1148.0
2016,Chichester,Total,Age 28,Value,1174.0
2016,Chichester,Total,Age 29,Value,1068.0
2016,Chichester,Total,Aged 30-34,Value,5623.0
2016,Chichester,Total,Age 30,Value,1034.0
2016,Chichester,Total,Age 31,Value,1174.0
2016,Chichester,Total,Age 32,Value,1091.0
2016,Chichester,Total,Age 33,Value,1130.0
2016,Chichester,Total,Age 34,Value,1194.0
2016,Chichester,Total,Aged 35-39,Value,5847.0
2016,Chichester,Total,Age 35,Value,1165.0
2016,Chichester,Total,Age 36,Value,1254.0
2016,Chichester,Total,Age 37,Value,1148.0
2016,Chichester,Total,Age 38,Value,1150.0
2016,Chichester,Total,Age 39,Value,1130.0
2016,Chichester,Total,Aged 40-44,Value,6642.0
2016,Chichester,Total,Age 40,Value,1213.0
2016,Chichester,Total,Age 41,Value,1201.0
2016,Chichester,Total,Age 42,Value,1372.0
2016,Chichester,Total,Age 43,Value,1385.0
2016,Chichester,Total,Age 44,Value,1471.0
2016,Chichester,Total,Aged 45-49,Value,7998.0
2016,Chichester,Total,Age 45,Value,1576.0
2016,Chichester,Total,Age 46,Value,1470.0
2016,Chichester,Total,Age 47,Value,1593.0
2016,Chichester,Total,Age 48,Value,1617.0
2016,Chichester,Total,Age 49,Value,1742.0
2016,Chichester,Total,Aged 50-54,Value,8831.0
2016,Chichester,Total,Age 50,Value,1801.0
2016,Chichester,Total,Age 51,Value,1709.0
2016,Chichester,Total,Age 52,Value,1800.0
2016,Chichester,Total,Age 53,Value,1754.0
2016,Chichester,Total,Age 54,Value,1767.0
2016,Chichester,Total,Aged 55-59,Value,8206.0
2016,Chichester,Total,Age 55,Value,1593.0
2016,Chichester,Total,Age 56,Value,1680.0
2016,Chichester,Total,Age 57,Value,1658.0
2016,Chichester,Total,Age 58,Value,1680.0
2016,Chichester,Total,Age 59,Value,1595.0
2016,Chichester,Total,Aged 60-64,Value,7627.0
2016,Chichester,Total,Age 60,Value,1573.0
2016,Chichester,Total,Age 61,Value,1513.0
2016,Chichester,Total,Age 62,Value,1557.0
2016,Chichester,Total,Age 63,Value,1567.0
2016,Chichester,Total,Age 64,Value,1417.0
2016,Chichester,Total,Aged 65-69,Value,8697.0
2016,Chichester,Total,Age 65,Value,1524.0
2016,Chichester,Total,Age 66,Value,1603.0
2016,Chichester,Total,Age 67,Value,1722.0
2016,Chichester,Total,Age 68,Value,1803.0
2016,Chichester,Total,Age 69,Value,2045.0
2016,Chichester,Total,Aged 70-74,Value,7557.0
2016,Chichester,Total,Age 70,Value,1597.0
2016,Chichester,Total,Age 71,Value,1607.0
2016,Chichester,Total,Age 72,Value,1568.0
2016,Chichester,Total,Age 73,Value,1408.0
2016,Chichester,Total,Age 74,Value,1377.0
2016,Chichester,Total,Aged 75-79,Value,5785.0
2016,Chichester,Total,Age 75,Value,1180.0
2016,Chichester,Total,Age 76,Value,1242.0
2016,Chichester,Total,Age 77,Value,1130.0
2016,Chichester,Total,Age 78,Value,1161.0
2016,Chichester,Total,Age 79,Value,1072.0
2016,Chichester,Total,Aged 80-84,Value,4601.0
2016,Chichester,Total,Age 80,Value,999.0
2016,Chichester,Total,Age 81,Value,988.0
2016,Chichester,Total,Age 82,Value,920.0
2016,Chichester,Total,Age 83,Value,855.0
2016,Chichester,Total,Age 84,Value,839.0
2016,Chichester,Total,Aged 85+,Value,4807.0
2016,Chichester,Total,Age 85,Value,704.0
2016,Chichester,Total,Age 86,Value,644.0
2016,Chichester,Total,Age 87,Value,622.0
2016,Chichester,Total,Age 88,Value,530.0
2016,Chichester,Total,Age 89,Value,468.0
2016,Chichester,Total,Aged 90+,Value,1839.0
2016,Chichester,Male,All Ages,Value,57777.0
2016,Chichester,Male,Aged 0 to 15,Value,9931.0
2016,Chichester,Male,Aged 16+,Value,47846.0
2016,Chichester,Male,Aged 16 to 64,Value,33866.0
2016,Chichester,Male,Aged 16 to 24,Value,6493.0
2016,Chichester,Male,Aged 16 to 17,Value,1181.0
2016,Chichester,Male,Aged 18 to 24,Value,5312.0
2016,Chichester,Male,Aged 18 to 21,Value,3140.0
2016,Chichester,Male,Aged 25 to 49,Value,15576.0
2016,Chichester,Male,Aged 50 to 64,Value,11797.0
2016,Chichester,Male,Aged 65+,Value,13980.0
2016,Chichester,Male,All Ages,Value,57777.0
2016,Chichester,Male,Age 0 - 4,Value,2963.0
2016,Chichester,Male,Age 0,Value,507.0
2016,Chichester,Male,Age 1,Value,602.0
2016,Chichester,Male,Age 2,Value,540.0
2016,Chichester,Male,Age 3,Value,657.0
2016,Chichester,Male,Age 4,Value,657.0
2016,Chichester,Male,Aged 5-9,Value,3226.0
2016,Chichester,Male,Age 5,Value,671.0
2016,Chichester,Male,Age 6,Value,585.0
2016,Chichester,Male,Age 7,Value,639.0
2016,Chichester,Male,Age 8,Value,659.0
2016,Chichester,Male,Age 9,Value,672.0
2016,Chichester,Male,Aged 10-14,Value,3132.0
2016,Chichester,Male,Age 10,Value,681.0
2016,Chichester,Male,Age 11,Value,598.0
2016,Chichester,Male,Age 12,Value,652.0
2016,Chichester,Male,Age 13,Value,632.0
2016,Chichester,Male,Age 14,Value,569.0
2016,Chichester,Male,Aged 15-19,Value,3281.0
2016,Chichester,Male,Age 15,Value,610.0
2016,Chichester,Male,Age 16,Value,587.0
2016,Chichester,Male,Age 17,Value,594.0
2016,Chichester,Male,Age 18,Value,722.0
2016,Chichester,Male,Age 19,Value,768.0
2016,Chichester,Male,Aged 20-24,Value,3822.0
2016,Chichester,Male,Age 20,Value,824.0
2016,Chichester,Male,Age 21,Value,826.0
2016,Chichester,Male,Age 22,Value,774.0
2016,Chichester,Male,Age 23,Value,691.0
2016,Chichester,Male,Age 24,Value,707.0
2016,Chichester,Male,Aged 25-29,Value,2941.0
2016,Chichester,Male,Age 25,Value,603.0
2016,Chichester,Male,Age 26,Value,629.0
2016,Chichester,Male,Age 27,Value,578.0
2016,Chichester,Male,Age 28,Value,611.0
2016,Chichester,Male,Age 29,Value,520.0
2016,Chichester,Male,Aged 30-34,Value,2838.0
2016,Chichester,Male,Age 30,Value,527.0
2016,Chichester,Male,Age 31,Value,586.0
2016,Chichester,Male,Age 32,Value,543.0
2016,Chichester,Male,Age 33,Value,610.0
2016,Chichester,Male,Age 34,Value,572.0
2016,Chichester,Male,Aged 35-39,Value,2773.0
2016,Chichester,Male,Age 35,Value,545.0
2016,Chichester,Male,Age 36,Value,590.0
2016,Chichester,Male,Age 37,Value,559.0
2016,Chichester,Male,Age 38,Value,545.0
2016,Chichester,Male,Age 39,Value,534.0
2016,Chichester,Male,Aged 40-44,Value,3143.0
2016,Chichester,Male,Age 40,Value,586.0
2016,Chichester,Male,Age 41,Value,572.0
2016,Chichester,Male,Age 42,Value,651.0
2016,Chichester,Male,Age 43,Value,637.0
2016,Chichester,Male,Age 44,Value,697.0
2016,Chichester,Male,Aged 45-49,Value,3881.0
2016,Chichester,Male,Age 45,Value,739.0
2016,Chichester,Male,Age 46,Value,725.0
2016,Chichester,Male,Age 47,Value,824.0
2016,Chichester,Male,Age 48,Value,767.0
2016,Chichester,Male,Age 49,Value,826.0
2016,Chichester,Male,Aged 50-54,Value,4188.0
2016,Chichester,Male,Age 50,Value,854.0
2016,Chichester,Male,Age 51,Value,812.0
2016,Chichester,Male,Age 52,Value,836.0
2016,Chichester,Male,Age 53,Value,870.0
2016,Chichester,Male,Age 54,Value,816.0
2016,Chichester,Male,Aged 55-59,Value,3884.0
2016,Chichester,Male,Age 55,Value,787.0
2016,Chichester,Male,Age 56,Value,776.0
2016,Chichester,Male,Age 57,Value,803.0
2016,Chichester,Male,Age 58,Value,771.0
2016,Chichester,Male,Age 59,Value,747.0
2016,Chichester,Male,Aged 60-64,Value,3725.0
2016,Chichester,Male,Age 60,Value,743.0
2016,Chichester,Male,Age 61,Value,752.0
2016,Chichester,Male,Age 62,Value,760.0
2016,Chichester,Male,Age 63,Value,769.0
2016,Chichester,Male,Age 64,Value,701.0
2016,Chichester,Male,Aged 65-69,Value,3998.0
2016,Chichester,Male,Age 65,Value,715.0
2016,Chichester,Male,Age 66,Value,713.0
2016,Chichester,Male,Age 67,Value,800.0
2016,Chichester,Male,Age 68,Value,823.0
2016,Chichester,Male,Age 69,Value,947.0
2016,Chichester,Male,Aged 70-74,Value,3554.0
2016,Chichester,Male,Age 70,Value,766.0
2016,Chichester,Male,Age 71,Value,734.0
2016,Chichester,Male,Age 72,Value,750.0
2016,Chichester,Male,Age 73,Value,670.0
2016,Chichester,Male,Age 74,Value,634.0
2016,Chichester,Male,Aged 75-79,Value,2674.0
2016,Chichester,Male,Age 75,Value,548.0
2016,Chichester,Male,Age 76,Value,574.0
2016,Chichester,Male,Age 77,Value,514.0
2016,Chichester,Male,Age 78,Value,559.0
2016,Chichester,Male,Age 79,Value,479.0
2016,Chichester,Male,Aged 80-84,Value,2052.0
2016,Chichester,Male,Age 80,Value,473.0
2016,Chichester,Male,Age 81,Value,424.0
2016,Chichester,Male,Age 82,Value,431.0
2016,Chichester,Male,Age 83,Value,367.0
2016,Chichester,Male,Age 84,Value,357.0
2016,Chichester,Male,Aged 85+,Value,1702.0
2016,Chichester,Male,Age 85,Value,274.0
2016,Chichester,Male,Age 86,Value,269.0
2016,Chichester,Male,Age 87,Value,240.0
2016,Chichester,Male,Age 88,Value,209.0
2016,Chichester,Male,Age 89,Value,171.0
2016,Chichester,Male,Aged 90+,Value,539.0
2016,Chichester,Female,All Ages,Value,61934.0
2016,Chichester,Female,Aged 0 to 15,Value,9221.0
2016,Chichester,Female,Aged 16+,Value,52713.0
2016,Chichester,Female,Aged 16 to 64,Value,35246.0
2016,Chichester,Female,Aged 16 to 24,Value,6002.0
2016,Chichester,Female,Aged 16 to 17,Value,1109.0
2016,Chichester,Female,Aged 18 to 24,Value,4893.0
2016,Chichester,Female,Aged 18 to 21,Value,2932.0
2016,Chichester,Female,Aged 25 to 49,Value,16377.0
2016,Chichester,Female,Aged 50 to 64,Value,12867.0
2016,Chichester,Female,Aged 65+,Value,17467.0
2016,Chichester,Female,All Ages,Value,61934.0
2016,Chichester,Female,Age 0 - 4,Value,2716.0
2016,Chichester,Female,Age 0,Value,496.0
2016,Chichester,Female,Age 1,Value,543.0
2016,Chichester,Female,Age 2,Value,559.0
2016,Chichester,Female,Age 3,Value,510.0
2016,Chichester,Female,Age 4,Value,608.0
2016,Chichester,Female,Aged 5-9,Value,3015.0
2016,Chichester,Female,Age 5,Value,572.0
2016,Chichester,Female,Age 6,Value,576.0
2016,Chichester,Female,Age 7,Value,640.0
2016,Chichester,Female,Age 8,Value,624.0
2016,Chichester,Female,Age 9,Value,603.0
2016,Chichester,Female,Aged 10-14,Value,2945.0
2016,Chichester,Female,Age 10,Value,619.0
2016,Chichester,Female,Age 11,Value,600.0
2016,Chichester,Female,Age 12,Value,572.0
2016,Chichester,Female,Age 13,Value,594.0
2016,Chichester,Female,Age 14,Value,560.0
2016,Chichester,Female,Aged 15-19,Value,3122.0
2016,Chichester,Female,Age 15,Value,545.0
2016,Chichester,Female,Age 16,Value,546.0
2016,Chichester,Female,Age 17,Value,563.0
2016,Chichester,Female,Age 18,Value,650.0
2016,Chichester,Female,Age 19,Value,818.0
2016,Chichester,Female,Aged 20-24,Value,3425.0
2016,Chichester,Female,Age 20,Value,758.0
2016,Chichester,Female,Age 21,Value,706.0
2016,Chichester,Female,Age 22,Value,699.0
2016,Chichester,Female,Age 23,Value,635.0
2016,Chichester,Female,Age 24,Value,627.0
2016,Chichester,Female,Aged 25-29,Value,2902.0
2016,Chichester,Female,Age 25,Value,643.0
2016,Chichester,Female,Age 26,Value,578.0
2016,Chichester,Female,Age 27,Value,570.0
2016,Chichester,Female,Age 28,Value,563.0
2016,Chichester,Female,Age 29,Value,548.0
2016,Chichester,Female,Aged 30-34,Value,2785.0
2016,Chichester,Female,Age 30,Value,507.0
2016,Chichester,Female,Age 31,Value,588.0
2016,Chichester,Female,Age 32,Value,548.0
2016,Chichester,Female,Age 33,Value,520.0
2016,Chichester,Female,Age 34,Value,622.0
2016,Chichester,Female,Aged 35-39,Value,3074.0
2016,Chichester,Female,Age 35,Value,620.0
2016,Chichester,Female,Age 36,Value,664.0
2016,Chichester,Female,Age 37,Value,589.0
2016,Chichester,Female,Age 38,Value,605.0
2016,Chichester,Female,Age 39,Value,596.0
2016,Chichester,Female,Aged 40-44,Value,3499.0
2016,Chichester,Female,Age 40,Value,627.0
2016,Chichester,Female,Age 41,Value,629.0
2016,Chichester,Female,Age 42,Value,721.0
2016,Chichester,Female,Age 43,Value,748.0
2016,Chichester,Female,Age 44,Value,774.0
2016,Chichester,Female,Aged 45-49,Value,4117.0
2016,Chichester,Female,Age 45,Value,837.0
2016,Chichester,Female,Age 46,Value,745.0
2016,Chichester,Female,Age 47,Value,769.0
2016,Chichester,Female,Age 48,Value,850.0
2016,Chichester,Female,Age 49,Value,916.0
2016,Chichester,Female,Aged 50-54,Value,4643.0
2016,Chichester,Female,Age 50,Value,947.0
2016,Chichester,Female,Age 51,Value,897.0
2016,Chichester,Female,Age 52,Value,964.0
2016,Chichester,Female,Age 53,Value,884.0
2016,Chichester,Female,Age 54,Value,951.0
2016,Chichester,Female,Aged 55-59,Value,4322.0
2016,Chichester,Female,Age 55,Value,806.0
2016,Chichester,Female,Age 56,Value,904.0
2016,Chichester,Female,Age 57,Value,855.0
2016,Chichester,Female,Age 58,Value,909.0
2016,Chichester,Female,Age 59,Value,848.0
2016,Chichester,Female,Aged 60-64,Value,3902.0
2016,Chichester,Female,Age 60,Value,830.0
2016,Chichester,Female,Age 61,Value,761.0
2016,Chichester,Female,Age 62,Value,797.0
2016,Chichester,Female,Age 63,Value,798.0
2016,Chichester,Female,Age 64,Value,716.0
2016,Chichester,Female,Aged 65-69,Value,4699.0
2016,Chichester,Female,Age 65,Value,809.0
2016,Chichester,Female,Age 66,Value,890.0
2016,Chichester,Female,Age 67,Value,922.0
2016,Chichester,Female,Age 68,Value,980.0
2016,Chichester,Female,Age 69,Value,1098.0
2016,Chichester,Female,Aged 70-74,Value,4003.0
2016,Chichester,Female,Age 70,Value,831.0
2016,Chichester,Female,Age 71,Value,873.0
2016,Chichester,Female,Age 72,Value,818.0
2016,Chichester,Female,Age 73,Value,738.0
2016,Chichester,Female,Age 74,Value,743.0
2016,Chichester,Female,Aged 75-79,Value,3111.0
2016,Chichester,Female,Age 75,Value,632.0
2016,Chichester,Female,Age 76,Value,668.0
2016,Chichester,Female,Age 77,Value,616.0
2016,Chichester,Female,Age 78,Value,602.0
2016,Chichester,Female,Age 79,Value,593.0
2016,Chichester,Female,Aged 80-84,Value,2549.0
2016,Chichester,Female,Age 80,Value,526.0
2016,Chichester,Female,Age 81,Value,564.0
2016,Chichester,Female,Age 82,Value,489.0
2016,Chichester,Female,Age 83,Value,488.0
2016,Chichester,Female,Age 84,Value,482.0
2016,Chichester,Female,Aged 85+,Value,3105.0
2016,Chichester,Female,Age 85,Value,430.0
2016,Chichester,Female,Age 86,Value,375.0
2016,Chichester,Female,Age 87,Value,382.0
2016,Chichester,Female,Age 88,Value,321.0
2016,Chichester,Female,Age 89,Value,297.0
2016,Chichester,Female,Aged 90+,Value,1300.0
2017,Chichester,Total,All Ages,Value,121442.0
2017,Chichester,Total,Aged 0 to 15,Value,19535.0
2017,Chichester,Total,Aged 16+,Value,101907.0
2017,Chichester,Total,Aged 16 to 64,Value,70027.0
2017,Chichester,Total,Aged 16 to 24,Value,12510.0
2017,Chichester,Total,Aged 16 to 17,Value,2305.0
2017,Chichester,Total,Aged 18 to 24,Value,10205.0
2017,Chichester,Total,Aged 18 to 21,Value,6090.0
2017,Chichester,Total,Aged 25 to 49,Value,32193.0
2017,Chichester,Total,Aged 50 to 64,Value,25324.0
2017,Chichester,Total,Aged 65+,Value,31880.0
2017,Chichester,Total,All Ages,Value,121442.0
2017,Chichester,Total,Age 0 - 4,Value,5679.0
2017,Chichester,Total,Age 0,Value,1013.0
2017,Chichester,Total,Age 1,Value,1087.0
2017,Chichester,Total,Age 2,Value,1202.0
2017,Chichester,Total,Age 3,Value,1148.0
2017,Chichester,Total,Age 4,Value,1229.0
2017,Chichester,Total,Aged 5-9,Value,6432.0
2017,Chichester,Total,Age 5,Value,1279.0
2017,Chichester,Total,Age 6,Value,1270.0
2017,Chichester,Total,Age 7,Value,1218.0
2017,Chichester,Total,Age 8,Value,1335.0
2017,Chichester,Total,Age 9,Value,1330.0
2017,Chichester,Total,Aged 10-14,Value,6273.0
2017,Chichester,Total,Age 10,Value,1297.0
2017,Chichester,Total,Age 11,Value,1324.0
2017,Chichester,Total,Age 12,Value,1254.0
2017,Chichester,Total,Age 13,Value,1230.0
2017,Chichester,Total,Age 14,Value,1168.0
2017,Chichester,Total,Aged 15-19,Value,6391.0
2017,Chichester,Total,Age 15,Value,1151.0
2017,Chichester,Total,Age 16,Value,1161.0
2017,Chichester,Total,Age 17,Value,1144.0
2017,Chichester,Total,Age 18,Value,1322.0
2017,Chichester,Total,Age 19,Value,1613.0
2017,Chichester,Total,Aged 20-24,Value,7270.0
2017,Chichester,Total,Age 20,Value,1575.0
2017,Chichester,Total,Age 21,Value,1580.0
2017,Chichester,Total,Age 22,Value,1411.0
2017,Chichester,Total,Age 23,Value,1421.0
2017,Chichester,Total,Age 24,Value,1283.0
2017,Chichester,Total,Aged 25-29,Value,6212.0
2017,Chichester,Total,Age 25,Value,1304.0
2017,Chichester,Total,Age 26,Value,1293.0
2017,Chichester,Total,Age 27,Value,1214.0
2017,Chichester,Total,Age 28,Value,1172.0
2017,Chichester,Total,Age 29,Value,1229.0
2017,Chichester,Total,Aged 30-34,Value,5689.0
2017,Chichester,Total,Age 30,Value,1073.0
2017,Chichester,Total,Age 31,Value,1080.0
2017,Chichester,Total,Age 32,Value,1220.0
2017,Chichester,Total,Age 33,Value,1174.0
2017,Chichester,Total,Age 34,Value,1142.0
2017,Chichester,Total,Aged 35-39,Value,5988.0
2017,Chichester,Total,Age 35,Value,1222.0
2017,Chichester,Total,Age 36,Value,1167.0
2017,Chichester,Total,Age 37,Value,1253.0
2017,Chichester,Total,Age 38,Value,1167.0
2017,Chichester,Total,Age 39,Value,1179.0
2017,Chichester,Total,Aged 40-44,Value,6457.0
2017,Chichester,Total,Age 40,Value,1167.0
2017,Chichester,Total,Age 41,Value,1221.0
2017,Chichester,Total,Age 42,Value,1233.0
